,strat1_ret,strat2_ret,volFactor1,volFactor2,rb1,rb2,fundVolFactor,scaledRBRet,scaledRBProf
2003-05-22,0.14434726439985957,0.8203454870102276,0.008383748495752538,0.008963655443342359,1.0,3.0,0.31065262196056087,0.007275712225482029,
2003-05-23,0.015092606344409343,0.06726891897708909,0.008321317986498378,0.008997650189974905,1.0,3.0,0.31722169611944745,0.0006012553667621454,
2003-05-26,0.30885245928361804,0.8641107064874809,0.008167009467304772,0.008799861650792624,1.0,3.0,0.3132792319965712,0.00821444221593613,
2003-05-27,0.2917592471035334,0.5993947723008352,0.008210805754446677,0.008619970720007432,1.0,3.0,0.31613667730689965,0.005703741440008303,
2003-05-28,0.6940917116407573,0.9876029196517033,0.008350399068588307,0.008728894023385569,1.0,3.0,0.31330918550707315,0.00987559670014448,
2003-05-29,0.604695566687582,0.6061307773836795,0.008566043899832286,0.008453785622916833,1.0,3.0,0.313228425730958,0.006555055799667984,
2003-05-30,0.36487464165782546,0.5724947566591084,0.008567992723534947,0.008693833350086602,1.0,3.0,0.31128437669357506,0.005526845417468116,
2003-06-02,0.9079252089836564,0.9594460929665253,0.008627662206781688,0.008685599155156503,1.0,3.0,0.31165411455899805,0.010211027138141506,
2003-06-03,0.9681208721621586,0.17381754599419308,0.008435345517549873,0.00861867000074209,1.0,3.0,0.3066869470254673,0.00401464990786258,
2003-06-04,0.275662027526566,0.7922203984330819,0.008279173792985388,0.008489156670445412,1.0,3.0,0.31099797188052314,0.006995211225479959,
2003-06-05,0.6792213141991218,0.17546419538264846,0.008431253980334143,0.00857929864196986,1.0,3.0,0.31687662897668656,0.003138597888433758,
2003-06-06,0.4912227384502532,0.8163646555019746,0.008584054820731097,0.00844320736224329,1.0,3.0,0.3185235996768201,0.00797043974281154,
2003-06-09,0.5489021164376894,0.5327601364181334,0.008826306507756291,0.00841875435895002,1.0,3.0,0.31563165911773083,0.005799174046093571,
2003-06-10,0.1347656169619642,0.8926284696696307,0.009113278796303031,0.008443305065936112,1.0,3.0,0.3173006856523106,0.007491183523019109,
2003-06-11,0.08473657824671765,0.06139297397938215,0.009003138238152325,0.008302628066132103,1.0,3.0,0.3216368392793202,0.0007384560707926881,
2003-06-12,0.30069133197021103,0.8491404794405506,0.00884995962719182,0.008323265811855763,1.0,3.0,0.31941001717049755,0.007673437499768192,
2003-06-13,0.7244439575887323,0.42380821626042986,0.009061904042261768,0.008325179214174954,1.0,3.0,0.31717111549065274,0.0054279596340683495,
2003-06-16,0.27910096336663726,0.6126440487218667,0.009210910544380738,0.008322758678817158,1.0,3.0,0.31918196150820743,0.00565525634620358,
2003-06-17,0.8583257720599152,0.6030961216315786,0.009512005066197949,0.008413366520149443,1.0,3.0,0.3155357338627481,0.007329768724659787,
2003-06-18,0.8985398451127025,0.6953654228388044,0.00925580782554085,0.008544567263605208,1.0,3.0,0.31443083829678287,0.008234854126274001,
2003-06-19,0.7126023272821346,0.7755934337110657,0.008995274416262185,0.008577172968700886,1.0,3.0,0.3121648688461955,0.008325198193481655,
2003-06-20,0.6911658595966399,0.26244009984668126,0.009194961124149966,0.008535229636106265,1.0,3.0,0.3120537925913275,0.004048843580513132,
2003-06-23,0.7476699365531597,0.045203910871123076,0.00951279811021352,0.008443593561242827,1.0,3.0,0.3146551066568902,0.00250650134000024,
2003-06-24,0.5626177102248913,0.4292407868081435,0.009463825770873305,0.008194716558253509,1.0,3.0,0.3176827468341281,0.0051053020507084825,
2003-06-25,0.5939462139993791,0.008693542577802083,0.009501605293428592,0.008331822796146774,1.0,3.0,0.3160756753678289,0.0018535920490803906,
2003-06-26,0.6874552336406559,0.554739662168868,0.00949940067979585,0.00808151877717617,1.0,3.0,0.31721293834744135,0.006447281907615267,
2003-06-27,0.8246593262073352,0.2712377860210855,0.009502093255433103,0.008143402251079115,1.0,3.0,0.31561676324666216,0.0045709779003557695,
2003-06-30,0.01620086023519618,0.4679496950024514,0.009371526847235098,0.008176292498636894,1.0,3.0,0.31655215877586107,0.0036567515631384757,
2003-07-01,0.9928270349929222,0.6689394925388289,0.009308613490088527,0.008224546681324317,1.0,3.0,0.31350499773241647,0.008139391724441204,
2003-07-02,0.7802705672027067,0.8587811421439606,0.009066443115182734,0.008420086069332084,1.0,3.0,0.3084323010200723,0.008919999037354902,
2003-07-03,0.5468582088273019,0.25236769621040867,0.009050376397952472,0.008490917901521167,1.0,3.0,0.3085786496972844,0.0034954422977761567,
2003-07-04,0.5161195072333993,0.16861374765010106,0.00905730250983593,0.008644166838574656,1.0,3.0,0.30922870201820374,0.0027667569894647354,
2003-07-07,0.8521959712872813,0.26588212636799435,0.009152766708955627,0.008579460097227124,1.0,3.0,0.3106960451859995,0.004518939948833591,
2003-07-08,0.4758229836862161,0.3700956235184574,0.00911732323667272,0.00874056500356515,1.0,3.0,0.31579385338214966,0.004312696821969757,
2003-07-09,0.433883631771496,0.6867105685484217,0.009328305207317217,0.008754456804137856,1.0,3.0,0.31728730028558116,0.006935645370610013,
2003-07-10,0.6081047155985676,0.25671263469854666,0.009318303557566188,0.008731113282910869,1.0,3.0,0.3176172577115597,0.0039390347058725,
2003-07-11,0.5779791332695424,0.5237416378353382,0.00931160673819395,0.00865958236145113,1.0,3.0,0.3181566670217627,0.006067864182913034,
2003-07-14,0.24160085561998734,0.9737016930868999,0.009310382753007128,0.008663083682356333,1.0,3.0,0.3181724321935231,0.008763702442850291,
2003-07-15,0.4928696383629835,0.1548684398652742,0.00945982780911961,0.008399222844961383,1.0,3.0,0.3232275532258556,0.0027406481609979797,
2003-07-16,0.966368000770927,0.9516957272382308,0.009513150655656517,0.008386170964634664,1.0,3.0,0.32461710020079504,0.010706003903852504,
2003-07-17,0.660481412846921,0.3400550765352479,0.009308273303086466,0.00836570771893972,1.0,3.0,0.32173537904535754,0.004816843570644754,
2003-07-18,0.43496633088616743,0.31727639440250854,0.009376993759292919,0.008438730191787657,1.0,3.0,0.32449607206700776,0.003864527796949433,
2003-07-21,0.17331898260911072,0.7212987631850029,0.00942297840317877,0.008547745093273123,1.0,3.0,0.3215923317613351,0.006452847106008823,
2003-07-22,0.3663549522988996,0.2884239886143267,0.00945940614413971,0.008609014616643536,1.0,3.0,0.3202191940883906,0.003488723340426759,
2003-07-23,0.179175181158595,0.660646303997707,0.009901553298148385,0.008799069969323567,1.0,3.0,0.3268397373542228,0.006006489717274914,
2003-07-24,0.4944145008111335,0.046690649087208214,0.009754535788400688,0.00893249315462637,1.0,3.0,0.3257678399998589,0.002002865542054095,
2003-07-25,0.0872812520810563,0.26052866464353475,0.009874280858776643,0.008664574822868082,1.0,3.0,0.32393461125191647,0.0025517067958825117,
2003-07-28,0.4854003282422825,0.5771661739665113,0.009533049679780367,0.008912686350083424,1.0,3.0,0.322708337734958,0.006412505150075556,
2003-07-29,0.22011167144672428,0.26836600848318093,0.009534120143860032,0.008921166436476018,1.0,3.0,0.32312689446991627,0.0029927718499288374,
2003-07-30,0.2933041590262595,0.12755937535945638,0.00941739631466944,0.008872006947295688,1.0,3.0,0.3204516937825059,0.002006725404328632,
2003-07-31,0.8217974481241835,0.3398101827625607,0.009559464575178585,0.009048622673849507,1.0,3.0,0.3239096478019578,0.005378328935111282,
2003-08-01,0.28655129733709184,0.7296663660331483,0.00974850027348121,0.009145551343015606,1.0,3.0,0.3209487119390061,0.007303094902489115,
2003-08-04,0.34271300392738024,0.9249121050058371,0.009757751849518532,0.00920138242124877,1.0,3.0,0.32034927065018437,0.009216822568226507,
2003-08-05,0.02007175364978797,0.7044377852329677,0.009752167704845141,0.009022714913669726,1.0,3.0,0.32136023153219934,0.0062920631724601005,
2003-08-06,0.5830558674930604,0.7102955790345845,0.009357255227642492,0.009113985470186431,1.0,3.0,0.32475120838643123,0.008005868175201271,
2003-08-07,0.39295600581502843,0.0005618900405067739,0.009350257161048349,0.009040024921141815,1.0,3.0,0.32417215020922224,0.0011990960376942847,
2003-08-08,0.14577550183119414,0.40211226009705114,0.009551504891542868,0.008986295126841974,1.0,3.0,0.3175708990610137,0.003977058367329481,
2003-08-11,0.6422244890554516,0.5238854477530738,0.009632795110841723,0.00921273951910103,1.0,3.0,0.3223198652535138,0.0064332172859452,
2003-08-12,0.7591206135468062,0.11881911262647649,0.009681737211696155,0.009440632222136975,1.0,3.0,0.3193221162886738,0.003415430844914683,
2003-08-13,0.9267112849900115,0.6734343882611239,0.009654719530127875,0.009265418415886215,1.0,3.0,0.3218173361882171,0.008955425246105906,
2003-08-14,0.0045227984004974076,0.9131608703160564,0.009485900567205816,0.00922999233512399,1.0,3.0,0.31763016452117454,0.008182565880883426,
2003-08-15,0.42698536950479815,0.12019643470913421,0.009239415328560976,0.008959088352168831,1.0,3.0,0.3266894824617606,0.0023436587128368505,
2003-08-18,0.5413878675633713,0.41031398948914033,0.009469965003533632,0.008888903893953146,1.0,3.0,0.32908885791838044,0.0052369059789575,
2003-08-19,0.7887797516427728,0.9783389088977784,0.009541941113676568,0.009042258316611736,1.0,3.0,0.33186712222864273,0.011043826590612704,
2003-08-20,0.8382825613208442,0.7774963627210988,0.009464303711986121,0.008706283856155196,1.0,3.0,0.3250892010286875,0.009653952092595008,
2003-08-21,0.8866299238038402,0.7276980560989258,0.009379291814666168,0.008803200785782313,1.0,3.0,0.3186220393871197,0.00890678495502152,
2003-08-22,0.7485053771352334,0.1837706490030807,0.00916241784838505,0.008723345001147822,1.0,3.0,0.31583073559560715,0.0037832416653036625,
2003-08-25,0.10835818006019393,0.018387452040117047,0.009090372868171211,0.008900184947918945,1.0,3.0,0.3166854976034945,0.00046554182728234276,
2003-08-26,0.894962584559238,0.5250839914774242,0.008914107552660979,0.008636744665512949,1.0,3.0,0.3123132661600912,0.007016350088044125,
2003-08-27,0.41536893720475554,0.8122370723058572,0.008846153956810984,0.00868411060492478,1.0,3.0,0.31009049344252637,0.007729096225473821,
2003-08-28,0.5079714947760164,0.9826700418247579,0.009171382376666011,0.008548731835016084,1.0,3.0,0.3108457415073897,0.009331999762660565,
2003-08-29,0.19866822027234632,0.6364324969351205,0.009545638682098512,0.008305129982853696,1.0,3.0,0.3130985398569179,0.005640026929101206,
2003-09-01,0.925032895305117,0.9070105946764039,0.00954004052971643,0.008434640728573658,1.0,3.0,0.3172397495670424,0.009840233879243019,
2003-09-02,0.13649893439878558,0.47121822584352535,0.00924409089560315,0.008308418853539733,1.0,3.0,0.3121558847070507,0.0041957731730856325,
2003-09-03,0.8132356263617236,0.0382452425672648,0.00906119885567087,0.008434998770996838,1.0,3.0,0.31164605244007704,0.002644240201471409,
2003-09-04,0.48065468939526357,0.5852256164904355,0.009100173537516097,0.008254965772133136,1.0,3.0,0.3134725221450814,0.005972522007492098,
2003-09-05,0.3433245321030475,0.09672173078689206,0.00910026145820196,0.008268297545765378,1.0,3.0,0.3135010126487436,0.0017302481221508187,
2003-09-08,0.6045371413113799,0.04304605674439066,0.009075482758315961,0.008130768131633432,1.0,3.0,0.31194830934671036,0.002059450495882578,
2003-09-09,0.10586133834242872,0.8481041979024786,0.009076752670293328,0.007983804422023687,1.0,3.0,0.3127163062790725,0.0067530440563579475,
2003-09-10,0.1716225394329124,0.701364303500079,0.008899275038002854,0.007864551428848694,1.0,3.0,0.3162577931797934,0.0057403586217979075,
2003-09-11,0.4570870134425604,0.44445327439436977,0.008849738890288634,0.00804533057106915,1.0,3.0,0.3149903772056469,0.0046028222317588624,
2003-09-12,0.18547244341997526,0.6782831191389382,0.008850307772662038,0.008160561635202556,1.0,3.0,0.31469871421840506,0.005673738478283871,
2003-09-15,0.9620017049684153,0.7334629171354634,0.009103302231445684,0.00834983834284784,1.0,3.0,0.322202930345562,0.008330206885191092,
2003-09-16,0.47250693151970546,0.1874011438534492,0.00880600273768878,0.008314211020167987,1.0,3.0,0.31799211568400776,0.0028984348345239197,
2003-09-17,0.5793585441436869,0.3924056262487726,0.008806384684884044,0.00824433448985273,1.0,3.0,0.31823964104322616,0.004734731672943037,
2003-09-18,0.12254569205168231,0.8086934606944962,0.008900064662366473,0.008289427301578622,1.0,3.0,0.31677293643854143,0.006708683428218643,
2003-09-19,0.25219982517429707,0.44453363314409555,0.00875802890409766,0.008230185759541814,1.0,3.0,0.32018771191963696,0.0042128844337397655,
2003-09-22,0.9580336034996918,0.7259737748726832,0.00880496962692474,0.00825483086354484,1.0,3.0,0.31866243650243603,0.00842579825331087,
2003-09-23,0.8693924165260055,0.45956373806382733,0.008508182757965865,0.008434871191347233,1.0,3.0,0.3156015190125388,0.00606600607423885,
2003-09-24,0.4004429785283392,0.8770877343928437,0.008518704816739697,0.008507139833825806,1.0,3.0,0.3187510892018742,0.008079843327764876,
2003-09-25,0.08515293233707955,0.9675987909492868,0.008508757655041523,0.008364919040171235,1.0,3.0,0.31961503022200904,0.00810261677949971,
2003-09-26,0.9364773766622493,0.3865818607660263,0.008403110474159344,0.008235002586730857,1.0,3.0,0.326100354545372,0.005647417624961609,
2003-09-29,0.15484524859183557,0.608247830105925,0.008233701366635048,0.008399694797021264,1.0,3.0,0.3303383719179503,0.005324549988292293,
2003-09-30,0.754668930809744,0.4120836730917249,0.00822350961485349,0.008447175759810424,1.0,3.0,0.3290005640643499,0.005482906700547876,
2003-10-01,0.29092061339002806,0.4363899634047217,0.008196129332548003,0.008462209871909529,1.0,3.0,0.32896366327530746,0.0044254446964484394,
2003-10-02,0.44383104346221847,0.18594589844649734,0.008176348123039886,0.008625769555236673,1.0,3.0,0.3268444921937865,0.0027495560273082947,
2003-10-03,0.39416889418075507,0.24199024566042115,0.008428244122294318,0.008520716854232795,1.0,3.0,0.3240523248784726,0.0031000933311299294,
2003-10-06,0.5184172815786183,0.8289637226963049,0.00842101507907704,0.008475441458719833,1.0,3.0,0.32360334102661786,0.008282596893351545,
2003-10-07,0.983418601496207,0.5448166991865165,0.00843510472303746,0.008689999076041486,1.0,3.0,0.32521714482860653,0.00716265867610135,
2003-10-08,0.7851831522373365,0.8259756362549165,0.008342763797338804,0.008711495999263932,1.0,3.0,0.32638593775821495,0.009156906507261411,
2003-10-09,0.13109471229574388,0.6033418799508458,0.008284061850746509,0.00860852333958066,1.0,3.0,0.3241737403966679,0.005503429384514146,
2003-10-10,0.2496057390488079,0.8511000354295596,0.008180726986215366,0.008839003314623398,1.0,3.0,0.3220372253829602,0.007795695402539129,
2003-10-13,0.22550081650464382,0.6013608202540933,0.0082997811459733,0.008743153071931664,1.0,3.0,0.3255201101944765,0.005729380850603077,
2003-10-14,0.12922585834470435,0.42128647594605717,0.008493664182772108,0.008910603397111179,1.0,3.0,0.3210031385373817,0.003946170524534717,
2003-10-15,0.9394722661296872,0.9673100839526975,0.0083422848456442,0.009151688873049615,1.0,3.0,0.3205159932624602,0.010861947391127023,
2003-10-16,0.7618926755684177,0.8327280228215784,0.008137670024405455,0.008953665657159755,1.0,3.0,0.3156702126667901,0.009365005864487899,
2003-10-17,0.9450464312032494,0.45233228866475683,0.008152724224433949,0.009091952958686925,1.0,3.0,0.31687010916822084,0.006263077661840961,
2003-10-20,0.9120725131372859,0.18911044877166827,0.008068463302034694,0.00914077385174224,1.0,3.0,0.3200946065612286,0.00399067026197974,
2003-10-21,0.6185707950969354,0.4720087309542922,0.008048454413705025,0.008994800751988651,1.0,3.0,0.32594281386473484,0.005740733826773838,
2003-10-22,0.7088843970134387,0.14987342715219598,0.00809481949509204,0.009179354871067219,1.0,3.0,0.3238139896584528,0.0031778344176363344,
2003-10-23,0.41268897276588956,0.15911000201899683,0.008225002091512995,0.009369056667034626,1.0,3.0,0.33306394755583485,0.0025005642461370364,
2003-10-24,0.37079756096118033,0.6576442564767695,0.008373146757941022,0.00913511846759899,1.0,3.0,0.33137998076589764,0.007172308835027898,
2003-10-27,0.14228851450402746,0.8975128972768799,0.008361656599491674,0.009221842716853817,1.0,3.0,0.3311835729883522,0.008545647669283169,
2003-10-28,0.6241869241559403,0.1685644724551736,0.008219493790927703,0.009325378463272669,1.0,3.0,0.3352599658260462,0.003272975269264982,
2003-10-29,0.832704388961183,0.9475667846970853,0.008304331922088322,0.009135812752585149,1.0,3.0,0.33554461702432353,0.011182148659927945,
2003-10-30,0.5865052771368222,0.14147069041894877,0.008380821462419847,0.009089160642147312,1.0,3.0,0.33630991251405357,0.0029353052886882457,
2003-10-31,0.6551217018504202,0.9075864336179582,0.008537961518987438,0.008885303421842,1.0,3.0,0.3378810264477621,0.010169357528978665,
2003-11-03,0.929018923672322,0.38006725666475194,0.008621980777779424,0.009033251416676154,1.0,3.0,0.3318001865105652,0.00610313366483548,
2003-11-04,0.09348981681546908,0.7052255927371711,0.008423476989586034,0.008998718302700515,1.0,3.0,0.3335067309077607,0.006608632755587126,
2003-11-05,0.1702090249334054,0.376227544731914,0.008255100906611093,0.00925870126604179,1.0,3.0,0.33844029096028844,0.003865492716797498,
2003-11-06,0.5808664138133307,0.6321559414610279,0.008139801581756824,0.009634770130465016,1.0,3.0,0.335255466175968,0.00756547392586618,
2003-11-07,0.16446359356384121,0.43849705534099903,0.00831239360765522,0.009771385076129221,1.0,3.0,0.3316824245996514,0.0046979871515073586,
2003-11-10,0.009073889350871722,0.3312676324005439,0.008306857447176902,0.009786293719467066,1.0,3.0,0.3286607976439136,0.003245929296333343,
2003-11-11,0.9020892998141575,0.7914077698200178,0.008043342070401114,0.009721014970408188,1.0,3.0,0.32512226738511174,0.010099211869754135,
2003-11-12,0.7050752592548301,0.9864838468873721,0.008004784482621832,0.009647923739050013,1.0,3.0,0.32108127196047564,0.011197222016552679,
2003-11-13,0.49123755516110534,0.6966898499916628,0.008167239990180134,0.009391466437094438,1.0,3.0,0.3210690435495732,0.007737121863130853,
2003-11-14,0.30199121681447505,0.07350710812100958,0.00816870777286088,0.009594006927876837,1.0,3.0,0.3217155186082329,0.0014568358101471912,
2003-11-17,0.266543242701601,0.06938222573972264,0.008125178677130451,0.009253437715280727,1.0,3.0,0.31842363099387816,0.001342928892566788,
2003-11-18,0.720970286204625,0.9366546567547173,0.008221856708449741,0.009007666560832349,1.0,3.0,0.3126817645920196,0.010144925610043846,
2003-11-19,0.7983676264957624,0.6956240318404564,0.008257466185711437,0.00881925003268465,1.0,3.0,0.3115893115378337,0.007930207465525524,
2003-11-20,0.5409815604498669,0.013438610313654453,0.008381990191013555,0.008831710448839765,1.0,3.0,0.3123527236632078,0.0015026993846869066,
2003-11-21,0.4144744047416359,0.5153986608856219,0.008523209573500615,0.00848372359195623,1.0,3.0,0.3120265843465578,0.005350500832549107,
2003-11-24,0.8941899521863513,0.4728830580432697,0.008526836392870722,0.008619438256534766,1.0,3.0,0.3108643167502682,0.006133442861494955,
2003-11-25,0.8994909689105152,0.11258331236079278,0.008597430087210953,0.008860942178970915,1.0,3.0,0.3062218420246056,0.0032892637467753045,
2003-11-26,0.8913158469643497,0.4389057194099494,0.008632215520503318,0.008668847267042205,1.0,3.0,0.30877702715711974,0.005919384657918863,
2003-11-27,0.9810456962765518,0.8050776906471587,0.008669391451014823,0.008672311061370428,1.0,3.0,0.3084916857368807,0.009079861597049068,
2003-11-28,0.8902268085378692,0.8991695043844031,0.008497292577542302,0.008584540031490139,1.0,3.0,0.3054072158900271,0.009597595151636855,
2003-12-01,0.01809160261454812,0.5545471034956402,0.008460938560272071,0.008431801109145686,1.0,3.0,0.3035392353017984,0.0044086524396466905,
2003-12-02,0.846876368713393,0.050820013864969926,0.008146732646089328,0.008578044196445058,1.0,3.0,0.3050113386732428,0.002565174160238835,
2003-12-03,0.6267472706769321,0.23168430813069885,0.008096920173400647,0.008401104367663588,1.0,3.0,0.30957845592816724,0.003375907330318965,
2003-12-04,0.7426020798190155,0.12089219213720293,0.008097175158578732,0.008400345543985447,1.0,3.0,0.3095647639005796,0.002804679742951631,
2003-12-05,0.042431977911510876,0.38106368089423626,0.008243911056289861,0.008226470460865751,1.0,3.0,0.3113878228986224,0.0030791722737603276,
2003-12-08,0.6878535958205575,0.8055156150819586,0.008019035748688483,0.008318517224807514,1.0,3.0,0.3116474370978478,0.00795603831115443,
2003-12-09,0.4294757559527471,0.8550748223830116,0.008188316154631722,0.008230983059093526,1.0,3.0,0.309729753830006,0.0077235102390828085,
2003-12-10,0.3206569589169005,0.7694798047087383,0.008275993056512464,0.00822804587935352,1.0,3.0,0.3082461811570408,0.006698329100242754,
2003-12-11,0.423055596285416,0.6488724125219351,0.008338269555210297,0.008165652978201357,1.0,3.0,0.30899663675521893,0.006016367803092605,
2003-12-12,0.8124149574318015,0.27444426388565946,0.008540930035253665,0.008155971952092653,1.0,3.0,0.31019486056557005,0.004170584698974442,
2003-12-15,0.5928720267855982,0.7513706090792562,0.008633348251225432,0.008322233883673289,1.0,3.0,0.315366748649368,0.007273496035576357,
2003-12-16,0.04936358540901653,0.5986673070527448,0.008677135710713003,0.008375357558995801,1.0,3.0,0.31680685896642086,0.004848108134196944,
2003-12-17,0.5864022427024334,0.4858334913927036,0.008537841041643143,0.008367186715498525,1.0,3.0,0.31766942082666605,0.005479294839657844,
2003-12-18,0.1223912368977006,0.11194480069074342,0.008700494667184184,0.008482034454635832,1.0,3.0,0.314572674012569,0.001224598486375214,
2003-12-19,0.051471614571789504,0.07202087609815488,0.00849943288456648,0.00830755844244581,1.0,3.0,0.3107798208506224,0.0007173764291672265,
2003-12-22,0.800625804478862,0.3907449689126543,0.008286785847168274,0.008241635226415514,1.0,3.0,0.30507670024116595,0.005141316129920689,
2003-12-23,0.9504101474062,0.6166508565782614,0.008213790133970259,0.008357057234201746,1.0,3.0,0.3065032094637745,0.007054129785222298,
2003-12-24,0.924496321318608,0.8656822129598802,0.00805834152373645,0.00836930997052401,1.0,3.0,0.3051659855725806,0.008979712237828393,
2003-12-25,0.2582501872314511,0.3179969550918982,0.008080079008433579,0.00839656235339551,1.0,3.0,0.298855900962,0.0030715913045044466,
2003-12-26,0.7690241801913793,0.7996269619446454,0.00799907520601698,0.008486819580064671,1.0,3.0,0.29724517260712063,0.007876684699568414,
2003-12-29,0.12720335829677298,0.4847727664156284,0.008031050605669497,0.008617954999943077,1.0,3.0,0.2980985409443264,0.0039712092527787535,
2003-12-30,0.8130381574837304,0.5615884326719616,0.007868058690468131,0.008786424750699157,1.0,3.0,0.29758861520865687,0.0062746112359020195,
2003-12-31,0.5332460968018654,0.15396388660485494,0.007810518787775124,0.008999118076445487,1.0,3.0,0.29792275886593445,0.0024562928285256453,
2004-01-01,0.7733453034936282,0.8695708170362182,0.00795708920695238,0.008855069146710377,1.0,3.0,0.29687781699021887,0.008793589264895176,
2004-01-02,0.8812604681993381,0.8397561602187094,0.008098007739466536,0.008731471983287145,1.0,3.0,0.2931582401221996,0.008704625257491853,
2004-01-05,0.10707961570151836,0.4610134465830509,0.00813975974342907,0.008614061334724001,1.0,3.0,0.2921949786235879,0.003794379212979394,
2004-01-06,0.5983826577437987,0.5233767124634158,0.007938278167998776,0.008629313938524421,1.0,3.0,0.29238385943460654,0.005375186210684166,
2004-01-07,0.17470400090613425,0.867545783259786,0.008088549311815567,0.008635274818341204,1.0,3.0,0.29244325675139227,0.006972133969373308,
2004-01-08,0.24810454726140085,0.6805971458301793,0.008252278863976937,0.008527676458061446,1.0,3.0,0.2971107107735027,0.00574306970716143,
2004-01-09,0.11881351563703324,0.07233088256411169,0.008276564795902084,0.008584785586133743,1.0,3.0,0.29992825564675035,0.0008410982450079729,
2004-01-12,0.10137636366005154,0.002994971002206359,0.008113888691711719,0.008629100402322546,1.0,3.0,0.2979119554436097,0.0002747887474272311,
2004-01-13,0.7792543520964429,0.4670554478929615,0.007931970339548688,0.00839793864525803,1.0,3.0,0.29461477134770664,0.005485628048151082,
2004-01-14,0.561146098893429,0.9586163169647185,0.007924663885434247,0.008598887205327503,1.0,3.0,0.2960735855492916,0.008426629804387149,
2004-01-15,0.6996099620172896,0.08556490519085835,0.007997737458146793,0.008573314630009165,1.0,3.0,0.2981712790441221,0.0022950033564099717,
2004-01-16,0.4305923188634819,0.3105193521883498,0.008004681940003701,0.00859084619947501,1.0,3.0,0.3010423847966573,0.00340818855223094,
2004-01-19,0.815217587435402,0.0872262062091933,0.008058881883507925,0.008605102879895646,1.0,3.0,0.3016231546920041,0.0026412249451355295,
2004-01-20,0.2200307111159685,0.050568304842895095,0.007983436362509214,0.00868455244824446,1.0,3.0,0.3039816426507068,0.0009285884781261042,
2004-01-21,0.697465929392456,0.7785926092461054,0.007900000621822612,0.008463396277737643,1.0,3.0,0.30154419619097306,0.007858946814929576,
2004-01-22,0.026104414364189532,0.5496116745812747,0.007998776477354598,0.008359900236970409,1.0,3.0,0.3005075475146694,0.0042701580422126705,
2004-01-23,0.0728615987493082,0.17374006478252169,0.007897575562080573,0.008516625048896496,1.0,3.0,0.2981827101642181,0.0014845531026329499,
2004-01-26,0.8774939295242657,0.27409243770780145,0.007865793901131046,0.008404230099965765,1.0,3.0,0.2955085983311674,0.004154610167766358,
2004-01-27,0.534368336617046,0.7461348114614496,0.007951884603037931,0.008478481484546486,1.0,3.0,0.29983827090104365,0.006801218194018403,
2004-01-28,0.15917303764599,0.3870386236354427,0.00811193964069005,0.008607386282586128,1.0,3.0,0.3026049495531594,0.0033312706653655403,
2004-01-29,0.4914259651870847,0.05093358717740282,0.008228713981511907,0.008608899950965022,1.0,3.0,0.3009122859205367,0.001604300370248298,
2004-01-30,0.2569514715907715,0.9017106024150854,0.008375562091458462,0.008609015262291657,1.0,3.0,0.29740773259252823,0.007643951199396578,
2004-02-02,0.7054432269115903,0.8529689290709751,0.0083500580652917,0.008459284032695288,1.0,3.0,0.2989877012259097,0.008309022181856382,
2004-02-03,0.08720801841654457,0.9778059566258333,0.008371441500723664,0.008464142102977931,1.0,3.0,0.29500865286590944,0.007636985137446565,
2004-02-04,0.7814091119828442,0.06928987817496801,0.00841240498932082,0.00823238213636917,1.0,3.0,0.30030435941939293,0.002448854671493226,
2004-02-05,0.44840092900992523,0.02386510079162818,0.008356232906259657,0.008129357686070673,1.0,3.0,0.304921705920502,0.0013097865029905657,
2004-02-06,0.14979107514959378,0.6307001917641045,0.008357583871753458,0.00805189361826882,1.0,3.0,0.30450506294336194,0.005071839411956536,
2004-02-09,0.7880406431809033,0.7347054064205714,0.008269433595340594,0.008115638267497097,1.0,3.0,0.3046773704124355,0.0074096511385152615,
2004-02-10,0.43806237416646876,0.1652141426700684,0.008164989938722278,0.008077368153363736,1.0,3.0,0.30302126827974035,0.0023292531252013817,
2004-02-11,0.8599851849095235,0.77885545508132,0.008288333765094132,0.008021997807144104,1.0,3.0,0.3012874430408305,0.007846759113855186,
2004-02-12,0.6018095690277977,0.4446878476921695,0.008142400751958477,0.00800606113570851,1.0,3.0,0.299919752651323,0.00472715580904054,
2004-02-13,0.5629303840506339,0.9723937041735402,0.008324853135779721,0.008021688200711983,1.0,3.0,0.29842927620144083,0.008379378524532303,
2004-02-16,0.8948435372147099,0.40037776558515903,0.008329472241434538,0.007786605289258111,1.0,3.0,0.29826886474651915,0.00509853222470682,
2004-02-17,0.8799915408023006,0.7098380082506244,0.008305984721176333,0.007908338928944237,1.0,3.0,0.3014341932335291,0.00713207095649173,
2004-02-18,0.635252809713882,0.23644182498665867,0.008395293079720655,0.00803699316371098,1.0,3.0,0.3034143611194717,0.0032814085275787016,
2004-02-19,0.5209633620636753,0.008091302876924944,0.008470000627726727,0.007980144994052295,1.0,3.0,0.30337419347812206,0.001386218095657498,
2004-02-20,0.20993991244215837,0.43224883470787134,0.008700575082547847,0.007775778215855397,1.0,3.0,0.3045925289158924,0.00367884176892042,
2004-02-23,0.08944480618896455,0.45276476901461726,0.008822601732291898,0.007912484963047067,1.0,3.0,0.30751031281174723,0.003454084314472531,
2004-02-24,0.8579411389323767,0.2410102000858214,0.00868484045708293,0.007935639693596352,1.0,3.0,0.30828410362727277,0.004086886392015671,
